ticker,company_name,market_cap,52_week_delta,dividend_payout_ratio,forward_eps,g_revenue,gross_margin_pct,ebitda_margin_pct,price_to_forward_earnings,price_to_book,debt_to_equity,return_on_assets,return_on_equity,largest_institutional_owner,recommendation
MSG,The Madison Square Garden Compa,5315604844.000001,0.02646935,0.0,-0.17,-0.015,0.38847,0.03936,-1615.647,2.5973558,11.572,-0.00885,-0.01899,"Silver Lake Group, LLC",buy
MGLN,"Magellan Health, Inc.",1919103670.0000002,0.30436218,0.0,4.7,-0.013,0.024149999,0.01721,16.687,1.4085342,55.677,0.008119999,0.00546,Blackrock Inc.,buy
MMP,Magellan Midstream Partners L.P,13829802134.4,0.013989568,0.8717,4.68,0.029,0.53739,0.46089,12.938,5.171236,181.886,0.08441,0.40157002,"Tortoise Capital Advisors, LLC",buy
MHLD,"Maiden Holdings, Ltd.",54105391.2,-0.7106757,0.0,0.25,-0.782,-0.24289,-0.28877002,2.604,0.79390246,48.291,-0.03667,-0.46655998,683 Capital Management LLC,hold
MAIN,Main Street Capital Corporation,2743122600.0,0.15446293,1.227,2.49,0.031,1.0,0.0,17.369,1.787264,69.187,0.050300002,0.08103,Burgundy Asset Management Ltd.,hold
MBUU,"Malibu Boats, Inc.",778492404.0,-0.027172446,0.0,4.33,0.394,0.24114999,0.17499,8.785,3.7577794,61.366,0.16007,0.4063,Blackrock Inc.,buy
MANH,"Manhattan Associates, Inc.",5060304352.0,0.7452892,0.0,1.55,0.14,0.54719,0.21799,51.09,33.37126,26.66,0.233,0.65163004,Atlanta Capital Management Company LLC,buy
MNTX,"Manitex International, Inc.",108305450.0,-0.24005681,0.0,0.28,-0.148,0.17056999,0.02418,19.643,1.365781,92.153,0.0020299999,-0.20774001,"Wealthtrust Axiom, LLC",strong_buy
MTW,"Manitowoc Company, Inc. (The)",569825880.0,0.017789125,0.0,1.47,-0.005,0.18716998,0.07503,10.966,0.9115585,56.951,0.04165,-0.06291,"Firefly Value Partners, LP",hold
MN,"Manning & Napier, Inc.",26198592.0,-0.051724136,0.9333,0.14,-0.157,0.37045,0.13887,12.0,0.16318601,14.394,0.05291,0.116009995,"Renaissance Technologies, LLC",underperform
MAN,ManpowerGroup,5584833280.0,0.3261478,0.26479998,7.72,-0.031,0.16124001,0.03906,12.269,2.07961,53.304,0.05336,0.17559999,Blackrock Inc.,hold
MANT,ManTech International Corporati,2087972604.0,0.4285189,0.45490003,2.61,0.165,0.14625,0.08611,29.724,2.137838,10.49,0.041989997,0.065749995,Blackrock Inc.,hold
MRO,Marathon Oil Corporation,10071106412.16,-0.17873448,0.1852,0.45,-0.243,0.76947,0.68152,27.978,0.8218016,46.736,0.025409998,0.07321,"Vanguard Group, Inc. (The)",buy
MPC,Marathon Petroleum Corporation,38095720801.28,-0.04744047,0.4418,7.31,0.349,0.11271,0.0769,8.026,1.1303343,71.949,0.0505,0.13158,Blackrock Inc.,buy
MMI,"Marcus & Millichap, Inc.",1443195536.0,0.057315588,0.0,2.04,-0.059,0.38389,0.137,18.078,3.0555098,18.721,0.10853,0.19288,"Vanguard Group, Inc. (The)",hold
MCS,Marcus Corporation (The),739306943.9999999,-0.22647834,0.45,1.66,0.263,0.43051997,0.18912001,19.373,1.5974568,81.158,0.03976,0.07776,Blackrock Inc.,buy
MRIN,Marin Software Incorporated,8637200.0,-0.3733905,0.0,-0.05,-0.108,0.56129,-0.22883,-26.0,0.41361755,51.743,-0.21718,-0.5504,"Renaissance Technologies, LLC",none
MPX,Marine Products Corporation,522991700.0,-0.13898313,0.5349,0.88,0.003,0.22184,0.124239996,17.5,6.366267,0.206,0.19285999,0.36186,"Teton Advisors, Inc",hold
HZO,"MarineMax, Inc.  (FL)",346498249.99999994,-0.18278486,0.0,1.77,-0.001,0.26095,0.06081,9.124,0.9336339,84.612,0.05583,0.09969,Blackrock Inc.,buy
MKL,Markel Corporation,15704812500.0,0.066284895,0.0,38.82,-0.091,0.49053,0.15422,29.289,1.478582,38.434,0.017180001,0.05155,"Vanguard Group, Inc. (The)",buy
MKTX,"MarketAxess Holdings, Inc.",14031695000.0,0.60487986,0.3686,6.15,0.297,0.69268996,0.53825,60.163,20.124008,13.249,0.20295,0.31488,"Vanguard Group, Inc. (The)",hold
MRLN,Marlin Business Services Corp.,275058598.0,-0.06492406,0.27719998,2.6,0.188,0.0,0.0,8.704,1.3014722,0.0,0.02116,0.12489,"Red Mountain Capital Partners, LLC",buy
MAR,Marriott International,45957532965.439995,0.28464973,0.45880002,6.52,0.012,0.75391996,0.49027002,21.56,54.845886,1405.489,0.0573,0.82922,"Vanguard Group, Inc. (The)",hold
MBII,"Marrone Bio Innovations, Inc.",154748640.0,0.041666627,0.0,-0.17,0.284,0.53764,-0.66990995,-6.824,6.3043475,124.803,-0.20287001,-1.5321801,Waddell & Reed Financial Inc.,buy
MMC,"Marsh & McLennan Companies, Inc",54857411600.0,0.29779577,0.5782,5.1,0.132,0.4346,0.23752001,21.314,7.203923,190.663,0.07709,0.20033,Blackrock Inc.,hold
MRTN,"Marten Transport, Ltd.",1156390447.0,0.18192089,0.103599995,1.17,0.077,0.28406,0.19417,18.073,1.9839557,0.202,0.056160003,0.106479995,Blackrock Inc.,buy
MLM,"Martin Marietta Materials, Inc.",16802634419.999998,0.5244849,0.2175,11.73,0.158,0.26458,0.27889,22.919,3.1690872,64.49,0.053400002,0.11231,"Vanguard Group, Inc. (The)",buy
MRVL,Marvell Technology Group Ltd.,15882176757.76,0.5372549,0.0,0.98,-0.222,0.45873,0.05885,24.163,2.2081313,28.419,-0.01229,-0.06091,Price (T.Rowe) Associates Inc,buy
MASI,Masimo Corporation,8185878859.0,0.3952701,0.0,3.6,0.088,0.66843003,0.25697002,42.414,7.3856053,1.906,0.11099,0.18827,Blackrock Inc.,buy
MA,Mastercard Incorporated,287873762816.64,0.46181846,0.1469,9.05,0.146,1.0,0.59615004,31.891,58.899998,162.785,0.23527001,1.26731,"Vanguard Group, Inc. (The)",buy
MTDR,Matador Resources Company,1755447050.0,-0.21750522,0.0,1.29,0.186,0.77805,0.74127996,11.667,0.97778064,84.601,0.05614,0.12844,Blackrock Inc.,buy
MTCH,"Match Group, Inc.",4781000952.0,0.68639636,0.0,1.89,0.22,0.74848,0.3327,36.111,84.155365,723.496,0.165,1.17733,"Sands Capital Management, Inc.",buy
MTRN,Materion Corporation,1211734170.0,0.25943995,0.589,3.28,0.03,0.22453,0.06741,18.107,2.0270317,7.94,0.03282,0.026589999,Blackrock Inc.,none
MTRX,Matrix Service Company,552209559.0,0.09800756,0.0,1.56,0.061,0.098170005,0.04382,13.032,1.5431912,10.079,0.04413,0.09358,Blackrock Inc.,strong_buy
MATX,"Matson, Inc.",1587786272.0,0.03808725,0.42080003,2.13,-0.029,0.14838,0.09352,17.39,1.9904349,142.585,0.02688,0.11379,Blackrock Inc.,buy
MAT,"Mattel, Inc.",4132842895.36,-0.04699844,0.0,0.13,0.031,0.43668,0.08162,91.692,9.106188,756.952,0.01396,-0.36435002,Primecap Management Company,hold
MATW,Matthews International Corporat,1170851192.0,-0.089701,0.0,3.71,-0.037,0.35444,0.11531,10.07,1.6309426,130.983,0.02734,-0.048979998,Blackrock Inc.,buy
MXIM,"Maxim Integrated Products, Inc.",15373296835.52,0.077039,0.66910005,2.6,-0.165,0.63996,0.35277,21.85,8.63899,59.287,0.10264,0.41705,Price (T.Rowe) Associates Inc,hold
MMS,"Maximus, Inc.",4698654480.0,0.058588147,0.2688,4.04,0.352,0.2325,0.13789,18.178,3.7655747,0.774,0.12462,0.20602,Blackrock Inc.,hold
MXL,"MaxLinear, Inc.",1417722460.0,0.04504502,0.0,0.82,-0.059,0.52857,0.13998,24.159,3.5725877,55.514,-0.0178,-0.028499998,Blackrock Inc.,buy
MBI,MBIA Inc.,749281104.0,0.07060182,0.0,-0.67,0.54,1.03725,0.0,-13.97,0.727725,475.668,0.02122,-0.11347,"Vanguard Group, Inc. (The)",buy
MCFT,"MasterCraft Boat Holdings, Inc.",295630720.0,-0.27434456,0.0,2.83,0.172,0.24007,0.15734,5.541,3.6422765,146.624,0.19124001,0.30888999,Blackrock Inc.,buy
MKC,"McCormick & Company, Incorporat",21174955200.0,0.12968409,0.42560002,5.62,0.008,0.44119,0.20772,30.491,6.5660205,133.868,0.059710003,0.21336001,"Vanguard Group, Inc. (The)",hold
MGRC,McGrath RentCorp,1829624366.0,0.4682796,0.3714,4.01,0.212,0.46807998,0.26486,18.788,2.9667256,50.547,0.06894,0.16163,"Vanguard Group, Inc. (The)",none
MCK,McKesson Corporation,25721837000.0,0.16970944,0.0,15.49,0.086,0.05327,0.017549999,9.216,3.9681437,127.972,0.030720001,-0.0431,"Vanguard Group, Inc. (The)",hold
MDU,"MDU Resources Group, Inc.",5825162880.0,0.113417864,0.50630003,1.67,0.221,0.17503999,0.13871999,17.407,2.0832734,89.623,0.04067,0.118990004,"Vanguard Group, Inc. (The)",buy
MFIN,Medallion Financial Corp.,169065204.0,0.17793596,0.0,0.87,-0.005,0.68258005,0.21037,7.897,0.6351701,410.2,0.01006,0.04205,Blackrock Inc.,buy
MPW,"Medical Properties Trust, Inc.",11119785600.0,0.25675666,1.2625,1.07,0.141,0.97714996,0.86718005,20.084,1.6538402,103.123,0.0312,0.062140003,"Vanguard Group, Inc. (The)",buy
MTBC,"MTBC, Inc.",52175556.99999999,-0.09493667,0.0,-0.19,-0.011,0.35436,0.02725,-22.474,1.3936032,13.278,-0.02313,-0.05505,P.A.W. Capital Partners,strong_buy
MED,MEDIFAST INC,1037139066.0000001,-0.35913515,0.4934,7.55,0.365,0.75177,0.13996,11.826,9.30298,11.127,0.30873,0.66135,Blackrock Inc.,buy
MCC,Medley Capital Corporation,121477466.0,-0.33024687,0.0,-0.04,-0.183,1.0,0.0,-55.75,0.48967943,107.11,0.012999999,-0.29574,American Financial Group Inc.,hold
MD,"Mednax, Inc.",2088071368.0,-0.3425758,0.0,3.44,0.047,0.27432,0.14296,7.201,1.3875973,137.091,0.05171,-0.49453998,Blackrock Inc.,hold
MEDP,"Medpace Holdings, Inc.",2854328288.0,0.38828218,0.0,3.28,0.206,0.63136,0.18152,24.152,4.0997777,8.132,0.0753,0.14902,Blackrock Inc.,buy
MEET,"The Meet Group, Inc.",365717940.0,0.3573265,0.0,0.62,0.151,1.0,0.13933,8.226,1.8667642,20.017,0.03647,0.055359997,"Luxor Capital Group, LP",buy
MEIP,"MEI Pharma, Inc.",143627047.2,-0.22357726,0.0,-0.58,1.371,0.29047,0.0,-3.362,3.037383,1.058,-0.37296,-0.121120006,"NEA Management Company, LLC",strong_buy
MBWM,Mercantile Bank Corporation,579608376.0,0.2390691,0.35860002,2.51,0.101,0.0,0.0,14.135,1.4230708,0.0,0.01361,0.121300004,Blackrock Inc.,hold
MRK,"Merck & Company, Inc.",226846809446.4,0.1505642,0.6145,5.6,0.149,0.71709996,0.39330003,15.911,8.468777,100.691,0.1078,0.30855,"Vanguard Group, Inc. (The)",buy
MRCY,Mercury Systems Inc,3805943757.0,0.39954996,0.0,2.4,0.231,0.44050997,0.18858999,28.554,2.8852305,4.646,0.04014,0.05651,Blackrock Inc.,buy
MCY,Mercury General Corporation,2749467949.0,-0.10394722,0.6729,3.19,0.103,0.1462,0.082779996,15.571,1.5253508,23.406,0.028180001,0.116780005,"Vanguard Group, Inc. (The)",hold
MDP,Meredith Corporation,1436680094.0,-0.3586021,2.2255,6.9,-0.064,0.63501,0.21377,5.18,1.7430747,198.962,0.04118,0.081190005,State Street Corporation,hold
VIVO,Meridian Bioscience Inc.,392796223.0,-0.49296153,0.4386,0.44,-0.042,0.58864,0.24323,20.886,2.0554683,39.705,0.084359996,0.13309,Blackrock Inc.,hold
EBSB,"Meridian Bancorp, Inc.",1067008228.9999999,0.30571997,0.2314,1.35,0.115,0.0,0.0,14.807,1.4306163,0.0,0.01026,0.089549996,Price (T.Rowe) Associates Inc,buy
MMSI,"Merit Medical Systems, Inc.",1617065752.0,-0.4952153,0.0,1.58,0.096,0.43848,0.145,18.538,1.7035012,55.167,0.02159,0.020130001,Blackrock Inc.,buy
MTH,Meritage Homes Corporation,2538464348.0,0.7946913,0.0,6.49,0.064,0.19213,0.091230005,10.213,1.3548928,71.681,0.05219,0.12355,Blackrock Inc.,hold
MTOR,"Meritor, Inc.",1845272251.52,0.44975793,0.0,3.25,-0.048,0.14585,0.109160006,7.268,4.9936576,227.229,0.08843,0.80601,"Vanguard Group, Inc. (The)",hold
MLAB,"Mesa Laboratories, Inc.",1061146086.0,0.15523517,0.2689,4.47,0.027,0.59897,0.26309,54.385,4.6306524,60.574,0.042129997,0.05903,Blackrock Inc.,buy
CASH,"Meta Financial Group, Inc.",1308692290.0,0.725703,0.080299996,4.01,0.424,0.0,0.0,8.683,1.5673388,0.0,0.01686,0.12731,"Delta Investment Management, LLC",buy
MEI,"Methode Electronics, Inc.",1509624050.0,0.7264594,0.1725,3.62,0.209,0.27686,0.18002,11.243,2.1134076,43.385,0.081999995,0.14288999,Blackrock Inc.,buy
MET,"MetLife, Inc.",45328610807.04,0.26357377,0.2309,6.04,0.147,0.33370999,0.15507,8.161,0.6629901,144.61,0.00898,0.122609995,Blackrock Inc.,buy
MTD,"Mettler-Toledo International, I",18368424724.0,0.26608562,0.0,25.05,0.026,0.57684,0.25866,30.109,41.908096,288.433,0.17274,1.13318,"Vanguard Group, Inc. (The)",hold
MFA,"MFA Financial, Inc.",3487664276.48,0.09686613,1.1429,0.82,0.117,0.90519994,0.0,9.415,1.0245521,279.062,0.027190002,0.09729,"Vanguard Group, Inc. (The)",buy
MGEE,MGE Energy Inc.,2685414264.0,0.15340912,0.546,2.4,0.003,0.36304,0.32803002,32.275,3.1546793,66.751,0.03656,0.1041,"Vanguard Group, Inc. (The)",none
MTG,MGIC Investment Corporation,4948180596.48,0.32800746,0.0337,1.8,0.096,0.73482,0.77584,7.883,1.1895381,20.061,0.09244,0.1711,"Vanguard Group, Inc. (The)",buy
MGP,MGM Growth Properties LLC,3422176490.0,0.027586222,1.8878,1.12,0.043,0.84871,0.83032995,26.848,1.3838012,82.052,0.029289998,0.04374,Capital Research Global Investors,buy
MGM,MGM Resorts International,16474338160.0,0.24307454,51.0,1.52,0.097,0.42486,0.22395,21.046,2.712626,146.161,0.03014,0.01437,Price (T.Rowe) Associates Inc,buy
MGPI,"MGP Ingredients, Inc.",784097955.0,-0.20509362,0.1727,2.98,-0.046,0.2148,0.15720001,15.453,3.5730913,21.421,0.10248999,0.18384,"Raymond James Financial Services Advisors, Inc.",none
MCHP,Microchip Technology Incorporat,23529773880.0,0.3714682,0.95489997,6.24,-0.066,0.61858004,0.37752,15.779,4.3849645,185.681,0.0321,0.07283,"Vanguard Group, Inc. (The)",buy
MU,"Micron Technology, Inc.",52386351037.44,0.31922758,0.0,5.28,-0.423,0.45723,0.54747003,8.989,1.4629184,15.87,0.10012,0.18132,"Vanguard Group, Inc. (The)",buy
MSFT,Microsoft Corporation,1162998209228.8,0.3938669,0.3472,6.06,0.137,0.66559,0.44236,24.939,10.87814,80.68,0.10644,0.428,"Vanguard Group, Inc. (The)",buy
MSTR,MicroStrategy Incorporated,1257011130.0,0.19930708,0.0,3.88,-0.02,0.79116994,-0.00212,39.356,3.0417113,22.235,-0.00887,0.044299997,Blackrock Inc.,hold
MCEP,"Mid-Con Energy Partners, LP",8326013.3216,-0.68247557,0.0,0.3,-0.185,0.52132,0.68097,0.9,0.12717137,64.565,0.015319999,0.09770001,"RR Advisors, LLC",none
MAA,Mid-America Apartment Communiti,15219826380.0,0.32443833,1.6533,2.45,0.047,0.59132,0.56465,54.461,2.5297184,72.469,0.02328,0.04343,"Vanguard Group, Inc. (The)",buy
MIDD,The Middleby Corporation,6157533912.0,0.011244178,0.0,7.37,0.015,0.37370998,0.22307,14.882,3.3176043,112.571,0.07168,0.19715,Capital Research Global Investors,buy
MSEX,Middlesex Water Company,1104944751.0,0.15384614,0.4873,2.01,-0.024,0.49183998,0.3705,31.537,3.8316004,108.155,0.02619,0.12488,Price (T.Rowe) Associates Inc,strong_buy
MSBI,"Midland States Bancorp, Inc.",691697850.0,0.23608696,0.38990003,2.72,0.074,0.0,0.0,10.478,1.0581814,0.0,0.01002,0.09495,Blackrock Inc.,buy
MOFG,"MidWestOne Financial Group, Inc",560288002.0,0.31254756,0.29610002,3.16,0.506,0.0,0.0,10.972,1.1266736,0.0,0.00957,0.08944,"MidWestOne Financial Group, Inc.",buy
MCRN,Milacron Holdings Corp.,1184316000.0,0.36965287,0.0,1.44,-0.115,0.31351998,0.13312,11.667,2.245989,153.59,0.03371,0.054229997,"Vanguard Group, Inc. (The)",hold
MDXG,MIMEDX GROUP INC,742051800.0,3.7402601,0.0,0.45,0.313,0.88195,0.1251,14.889,4.9814124,0.006,0.11191,0.26591998,RTW Investments LP,hold
MSA,MSA Safety Incorporated,4840300605.0,0.24907136,0.48189998,5.27,0.06,0.45528,0.21132,23.71,6.929732,59.663,0.09546,0.19187,Blackrock Inc.,buy
MTX,Minerals Technologies Inc.,1913888050.0,0.087534785,0.0481,4.51,-0.032,0.24785,0.18523,12.175,1.364427,70.585,0.04733,0.1086,Blackrock Inc.,buy
MSON,"MISONIX, Inc.",271174598.0,0.10866916,0.0,-0.18,0.191,0.70334,-0.086389996,-98.111,2.066464,23.146,-0.032279998,-0.03835,"Sv Health Investors, LLC",strong_buy
MG,Mistras Group Inc,396426021.0,-0.10268146,0.0,0.7,0.055,0.32084,0.09283,19.586,1.425156,116.773,0.02961,0.01502,Bernzott Capital Advisors,buy
MIND,"Mitcham Industries, Inc.",31533840.0,-0.2865014,0.0,-0.15,0.066,0.33361998,-0.12444,-17.333,0.99464417,5.264,-0.079959996,-0.26609,"Ariel Investments, LLC",none
MITK,"Mitek Systems, Inc.",292260700.0,-0.28543305,0.0,0.58,0.189,0.85499,0.16669,12.483,2.7228281,0.0,0.0287,-0.00714,Blackrock Inc.,buy
MKSI,"MKS Instruments, Inc.",5813534160.0,0.56861866,0.2589,6.22,-0.051,0.44697,0.21479,17.146,2.9449937,48.687,0.063319996,0.08946,"Vanguard Group, Inc. (The)",buy
MINI,"Mobile Mini, Inc.",1670025270.0,0.13857019,0.6935,2.21,0.025,0.36795,0.36795,17.127,2.050157,123.457,0.04772,0.08533,Blackrock Inc.,buy
MOBL,"MobileIron, Inc.",508620740.0,-0.003260851,0.0,0.02,0.06,0.7967,-0.20039,227.0,12.788733,39.447,-0.14081,-0.97887003,"Altai Capital Management, L.P.",hold
MODN,"Model N, Inc.",997441873.0,1.0932784,0.0,0.37,-0.003,0.53177,-0.05821,81.703,18.917397,83.992,-0.05589,-0.41599,Blackrock Inc.,buy
MOD,Modine Manufacturing Company,360149312.0,-0.40033925,0.0,1.11,-0.089,0.16099001,0.07706,6.387,0.6927887,100.533,0.034930002,0.05357,"Vanguard Group, Inc. (The)",hold
MC,Moelis & Company,1588528215.0,-0.10026318,0.8795,2.62,0.115,0.90315,0.0,12.286,3.840372,14.863,0.20199,0.4759,Kayne Anderson Rudnick Investment Management LLC,buy
MHK,"Mohawk Industries, Inc.",9564428588.0,0.16461217,0.0,10.68,-0.01,0.27727,0.14534001,12.504,1.2365617,39.895,0.04622,0.09239,"Vanguard Group, Inc. (The)",hold
MOH,Molina Healthcare Inc,8151626999.999999,-0.045082808,0.0,11.83,-0.084,0.15227,0.06957,10.99,4.4733853,85.855,0.09651,0.45401,Capital World Investors,hold
TAP,Molson Coors Brewing Company,10049910880.32,-0.17604738,2.5352,4.02,-0.032,0.38647997,0.20748,12.739,0.84153616,71.505,0.02861,0.01133,"Vanguard Group, Inc. (The)",hold
MNTA,"Momenta Pharmaceuticals, Inc.",1787433804.0,0.54671264,0.0,-2.12,-0.571,-0.50861,0.0,-8.524,6.241796,14.861,-0.38571,-0.80658996,Blackrock Inc.,buy
MCRI,"Monarch Casino & Resort, Inc.",815141068.0,0.15857112,0.0,2.51,0.019,0.59957004,0.22530001,17.96,2.4501333,51.59,0.05184,0.10515001,Blackrock Inc.,hold
MPWR,"Monolithic Power Systems, Inc.",7172647680.0,0.3616475,0.655,4.79,0.055,0.55148,0.19668,34.472,9.765213,0.341,0.07952,0.15475,Blackrock Inc.,buy
MNRO,"Monro, Inc.",2562570930.0,-0.04957199,0.35439998,2.86,0.055,0.38617,0.15724,26.93,3.4929705,90.57,0.058909997,0.11492,Blackrock Inc.,hold
MRCC,Monroe Capital Corporation,240632942.0,0.04170358,1.7722,1.4,0.258,1.0,0.0,8.407,0.9534224,171.22,0.050380003,0.06287,"Blair (William) & Company, L.L.C.",buy
MNST,Monster Beverage Corporation,33072818835.84,0.05053842,0.0,2.25,0.116,0.59886,0.35682,27.338,8.094486,0.573,0.17527,0.27295,"FMR, LLC",buy
MCO,Moody's Corporation,43622240000.0,0.5855168,0.284,9.09,0.148,0.71309996,0.46666,25.418,92.27237,828.118,0.13777,2.01757,"Berkshire Hathaway, Inc",buy
A,"Agilent Technologies, Inc.",25625370000.000004,0.14876842,0.19469999,3.79,0.056,0.54328996,0.22834998,21.881,5.3969803,50.695,0.06537,0.22985001,Blackrock Inc.,buy
MS,Morgan Stanley,80395858821.12001,0.22107339,0.26639998,5.15,0.016,0.88203,0.0,9.645,1.0918163,374.129,0.0095999995,0.103760004,"Mitsubishi UFJ Financial Group, Inc.",buy
MORN,"Morningstar, Inc.",6503680007.999999,0.36734688,0.28170002,2.84,0.201,0.59443,0.23969999,53.493,6.2420907,68.279,0.0669,0.16938,"FMR, LLC",none
MOS,Mosaic Company (The),7042072896.0,-0.43212122,0.0,1.44,-0.06,0.13708,0.1872,12.674,0.686684,47.32,0.0248,-0.00271,"Vanguard Group, Inc. (The)",buy
MOSY,"MoSys, Inc.",3897814.5,-0.49722224,0.0,0.01,-0.722,0.64839995,-0.054970004,179.0,0.7142857,56.311,-0.038429998,-1.97871,Ingalls & Snyder,none
MPAA,"Motorcar Parts of America, Inc.",394145136.0,0.2043581,0.0,2.2,0.175,0.21947001,0.08089,9.45,1.3999058,81.243,0.031570002,-0.02069,Blackrock Inc.,buy
MOV,Movado Group Inc.,328452144.0,-0.3950507,0.33060002,1.57,-0.016,0.54347,0.105059996,12.745,0.88457626,27.915,0.047199998,0.11193,Blackrock Inc.,hold
MPLX,MPLX LP,26702422800.0,-0.24870783,1.1348001,2.58,0.326,0.57315,0.51724,9.779,1.5669835,104.989,0.06073,0.18451999,"Tortoise Capital Advisors, LLC",buy
MRC,MRC Global Inc.,1124060912.0,-0.058010995,0.0,0.76,-0.12,0.17746,0.054029997,17.789,1.6560512,80.799,0.03562,0.067779996,"FMR, LLC",buy
MSM,"MSC Industrial Direct Company, ",3283315472.0,-0.095564485,0.5077,5.29,0.006,0.42571998,0.14762999,13.779,2.7223155,29.779,0.117180005,0.20117001,"Vanguard Group, Inc. (The)",hold
MTSC,MTS Systems Corporation,886009116.0,0.029560924,0.543,2.84,0.132,0.39926997,0.17435,16.299,1.8287768,105.9,0.06042,0.089540005,Blackrock Inc.,hold
MLI,"Mueller Industries, Inc.",1811646301.0,0.38321793,0.22729999,1.88,-0.058,0.15863,0.09635,16.92,2.9815354,74.93,0.085559994,0.17216998,Blackrock Inc.,none
MWA,MUELLER WATER PRODUCTS,1858339799.9999998,0.18805969,0.50630003,0.69,0.05,0.33853,0.1936,17.087,3.1456778,75.401,0.06547,0.11027,"Vanguard Group, Inc. (The)",buy
MUR,Murphy Oil Corporation,3807210000.0,-0.109764814,0.3534,0.89,0.578,0.81325996,0.69174004,27.978,0.68967426,55.652,0.056149997,0.10777,Capital International Investors,hold
MUSA,Murphy USA Inc.,3601345676.0,0.5759443,0.0,5.72,-0.05,0.05017,0.03779,20.469,4.6231,142.067,0.07795,0.24497999,Blackrock Inc.,hold
MFSF,MutualFirst Financial Inc.,335799446.4,0.21393347,0.3101,2.53,0.037,0.0,0.0,15.557,1.5068913,0.0,0.01095,0.10784,"PL Capital Advisors, LLC",hold
MVC,"MVC Capital, Inc.",163248171.00000003,0.050113916,0.9231,0.72,0.214,1.0,0.0,12.792,0.7162856,59.065,0.033889998,0.04743,"Cooperman, Leon G.",buy
MYE,"Myers Industries, Inc.",581817600.0,0.062579036,0.871,0.86,-0.072,0.32419,0.11022,19.047,3.5508344,51.091,0.06811,0.13376,Blackrock Inc.,hold
MYRG,"MYR Group, Inc.",552703640.0,0.18509269,0.0,2.75,0.46,0.09696,0.046609998,12.073,1.5765232,57.939,0.03469,0.1034,Blackrock Inc.,buy
MYGN,"Myriad Genetics, Inc.",1888736710.0,-0.1873985,0.0,1.39,-0.079,0.75931,0.088369995,18.266,1.7580667,27.976,0.00035,-0.014149999,Blackrock Inc.,hold
NBR,Nabors Industries Ltd.,883100880.0,-0.12847227,0.0,-0.93,-0.027,0.35604,0.25845,-2.613,0.39218852,128.757,-0.00598,-0.1892,Blackrock Inc.,hold
NSTG,"NanoString Technologies, Inc.",936338220.0,0.51327944,0.0,-2.28,0.069,0.66266,-0.61390996,-11.491,12.90005,155.763,-0.26057,-1.3762801,Morgan Stanley,buy
NK,"NantKwest, Inc.",170175256.0,0.14285707,0.0,-0.34,-0.613,1.0,0.0,-5.088,1.251809,11.737,-0.23679,-0.45288,"Renaissance Technologies, LLC",hold
NDAQ,"Nasdaq, Inc.",17147148986.88,0.19848812,0.5759,5.39,0.137,0.58458,0.30279,19.408,3.2184722,72.555,0.05021,0.09644,Investor AB,buy
NTRA,"Natera, Inc.",2902678272.0,1.1400001,0.0,-1.87,0.193,0.39243,-0.41015998,-20.021,31.330542,185.462,-0.23567,-1.71996,"Vanguard Group, Inc. (The)",buy
NKSH,"National Bankshares, Inc.",288136908.0,0.10983682,0.5058,2.53,0.003,0.0,0.0,17.549,1.5327258,0.0,0.01363,0.091730006,Blackrock Inc.,hold
FIZZ,National Beverage Corp.,2597960267.0,-0.34251636,0.0,2.35,-0.035,0.36324,0.17216,23.743,6.437637,12.401,0.16988,0.28937,"Renaissance Technologies, LLC",underperform
NBHC,National Bank Holdings Corporat,1126211843.0,0.0480628,0.2915,2.33,0.057,0.0,0.0,15.506,1.4948902,0.0,0.01349,0.10948,Blackrock Inc.,hold
NFG,National Fuel Gas Company,3956265584.0,-0.18613464,0.49,3.1,0.014,0.51752996,0.45298,14.784,1.8493263,102.332,0.04914,0.14930001,"Vanguard Group, Inc. (The)",hold
NGHC,National General Holdings Corp,2428619040.0,-0.14589185,0.0842,2.91,0.117,0.275,0.09519,7.364,1.150913,31.799,0.023759998,0.10536,"Vanguard Group, Inc. (The)",buy
NHI,"National Health Investors, Inc.",3583659960.0,0.017313838,1.156,3.91,0.09,0.98767,0.93297994,20.849,2.450329,99.477,0.046729997,0.11003,"Vanguard Group, Inc. (The)",hold
